"Date","Box","GeoMean_Chla","STD_Chla","SST","SSS","PO4","NO3","NH4","MLD","HF","SE_Chla"
1999-05-01,"Adriatic",0.0904097855109753,0.0105461958183237,18.4595494049338,38.7161999578061,0.100109877616992,10.5548276203894,1.84136515054778,11.9956368570742,123.880560170049,0.00192546311518751
1999-05-01,"Cyprus",0.0315623771614681,0.0834897896785401,21.5867333724319,39.0147381658139,0.0865456136700562,8.99537724312853,1.41994981481808,12.0656414861264,162.512512207031,0.0152430803760995
1999-05-01,"Lyon",0.204083103033553,0.085309696857081,16.5343255810068,37.9809946806534,0.537682825371989,10.4330947295479,3.95192673886881,12.781175489011,134.867283696714,0.0155753484475169
1999-06-01,"Adriatic",0.0653984480095573,0.00701468762341117,22.7926988348578,38.6942583167035,0.0559825785899822,10.568553408144,2.06532152061877,12.4592303400454,102.514241425887,0.00128070088173153
1999-06-01,"Cyprus",0.0294285374869087,0.0179951803526041,24.7762740444458,39.0463379569676,0.0594448469832737,8.04541933694273,1.51920428776335,12.0949857960577,157.401990807575,0.00328545540183168
1999-06-01,"Lyon",0.115790944101669,0.0299221887919779,19.5829993067233,38.0855125758959,0.312418108344754,9.58918764099958,3.80516993976946,12.6986259792162,157.394983042841,0.00546301925709818
1999-07-01,"Adriatic",0.0680783981465613,0.0112061970337741,24.4924962531537,38.6110337298849,0.0618234921997715,10.637906115988,2.27810992176825,11.8989435278851,135.4117026951,0.00204596229974852
1999-07-01,"Cyprus",0.0299829594503723,0.0145141555327059,27.0007001109503,39.1689385123875,0.0773014828337388,7.36285262657699,1.56483636461269,12.3734955580338,127.682909426482,0.00264991012946714
1999-07-01,"Lyon",0.0811236003782643,0.0116903523410139,22.1382578800559,38.0306509266729,0.206346096974465,9.69103414755462,2.89591292983417,14.5617357336957,137.987540867018,0.00213435656078555
1999-08-01,"Adriatic",0.0724548555853028,0.00987863618400338,25.8314034645368,38.6316554857337,0.078190851676841,12.0744358673397,2.50608846556999,11.8988293772158,94.1358619358229,0.00180358395845514
1999-08-01,"Cyprus",0.0301681238924961,0.0359320759325221,28.2120249487218,39.2844646288001,0.113203312941107,8.29869875069602,1.85906669751007,14.7687994086224,90.6025679215141,0.00656026950874361
1999-08-01,"Lyon",0.0681043663531753,0.0112300804480357,24.4836885246698,38.1358893021293,0.155668761376961,13.612685459548,2.75462234042768,15.0384420311969,91.3532893968665,0.00205032279466229
1999-09-01,"Adriatic",0.0730898661189851,0.0115469039854931,24.0337117341735,38.5785689975904,0.0797887912586979,15.1940326200644,2.8344840145865,12.5321230266405,28.3193340301514,0.00210816659406696
1999-09-01,"Cyprus",0.0269374751490887,0.00617326068889462,27.7075768413452,39.33891329558,0.17950511206864,12.8053020772952,2.97877923752725,23.3477330415145,14.490806641786,0.00112707804422249
1999-09-01,"Lyon",0.0672857505694775,0.013606271535084,24.5523510475015,38.106551128885,0.174866114452566,19.2173655731692,3.74450098273885,23.3294224117113,-42.2735283893088,0.00248415394776865
1999-10-01,"Adriatic",0.0841705809988894,0.0147480121099171,21.2467177983144,38.6526308474333,0.0996765886164701,17.0050543230984,3.49182653898307,18.4028300409732,-74.4850379280422,0.00269260630365365
1999-10-01,"Cyprus",0.0308651681325139,0.0107241236408951,26.0003066809831,39.3708431409753,0.250726895994861,20.7046403758693,4.60763263612253,33.7131822005562,-104.524189492931,0.00195794814253089
1999-10-01,"Lyon",0.135556524417861,0.0399780414238074,21.0964298284511,38.1042326222295,0.21979386276356,18.3511259749616,4.60700541182592,30.810837952987,-116.837642503821,0.00729895836423175
1999-11-01,"Adriatic",0.145327957299659,0.0479806726963266,17.8875909112545,38.5468453117039,0.196936104107987,28.4044225376114,5.81288334126529,28.2531559156335,-146.760656605596,0.0087600322533501
1999-11-01,"Cyprus",0.0382447015341228,0.0355091848482802,23.4750820144346,39.3272272192914,0.305764866123127,32.1446382958857,6.67639454280947,48.475026835566,-200.68410326087,0.00648306051334124
1999-11-01,"Lyon",0.160719093535568,0.0905351381546182,16.7321416706399,37.9868358114491,1.37050555390086,35.7877861484463,5.86918115480636,36.0872663414997,-279.418009882388,0.0165293791380437
1999-12-01,"Adriatic",0.120622058571605,0.0436942865949554,15.3943550929172,38.5887865812882,1.05519622976601,63.5670782021383,10.0834578270969,54.6755036063816,-175.911291371221,0.00797744880071756
1999-12-01,"Cyprus",0.0532106713586882,0.121570428931184,20.5825329771311,39.2584133977475,0.453260045590157,54.1792034805384,10.1608026897524,73.9183369512143,-198.827264536982,0.0221956220837294
1999-12-01,"Lyon",0.165466627390803,0.0599576900014752,13.707151673486,38.1134277012037,9.083148114848,184.341717941775,18.8850953222899,43.841875490935,-183.150772094727,0.01094672643657
2000-01-01,"Adriatic",0.132477395004405,0.152565897451276,14.3582156858528,38.6794353982677,9.95057147764877,326.472838692043,20.3518754182597,177.880942303201,-227.058963278066,0.0278545945133613
2000-01-01,"Cyprus",0.0699843168237119,0.0163048062798498,18.7237985648546,39.130234428074,2.39316380316909,129.10795783636,18.0035491485451,124.238239454186,-291.083155092986,0.00297683673174188
2000-01-01,"Lyon",0.156416190862216,0.0764664480403079,13.0313758486978,38.2345174706501,101.931988753083,1990.31215049008,42.744881992304,75.0802154541016,-198.767856763757,0.0139607994946578
2000-02-01,"Adriatic",0.112060596461295,0.0244799705607565,14.1491472720783,38.7282942067022,20.8770774174114,656.913371270824,22.0720453243482,348.141239332116,-139.649683745011,0.00446941069439624
2000-02-01,"Cyprus",0.0677586213637463,0.0335742653193498,17.8301854933636,39.0646460159965,5.95926659003548,224.545393426387,14.5060291668868,168.093987174656,-141.18081067956,0.00612979415569043
2000-02-01,"Lyon",0.223260043003812,0.126608046699821,13.0610482526616,38.3505680250085,114.354966051862,2224.1452176936,24.863345338176,185.986852231233,-87.8286560722019,0.0231153610463865
2000-03-01,"Adriatic",0.130853539011042,0.0402776021644454,14.1019932350198,38.7308226875637,17.24557268007,537.817696341413,13.0718062225538,226.735998402471,-45.9592228765073,0.00735365042256188
2000-03-01,"Cyprus",0.073966829783996,0.0107606491535599,17.2115612056817,39.0405183875042,4.13188689958396,152.070534473556,6.18461556876314,94.0659949261209,-45.3771843288256,0.00196461675826788
2000-03-01,"Lyon",1.14693858866491,0.706540530189917,13.2608598281511,38.191720382027,22.3352136156735,416.885830725975,14.0149003219965,35.6717475393544,-3.68813462879347,0.128996062058892
2000-04-01,"Adriatic",0.141216237890817,0.0331021190049342,15.2464616997436,38.7030724235203,0.633853616332819,31.071672982378,1.47799431029045,21.8032439687978,93.2083992336107,0.00604359242674097
2000-04-01,"Cyprus",0.0634572084891261,0.00785905824996678,18.1479630199315,39.0468736731488,0.504983262044496,27.2443318394046,1.57190641360833,19.4375385616137,89.2993263576342,0.00143486116141796
2000-04-01,"Lyon",0.75916183929573,0.575467634917176,14.1404292529357,38.1880065254543,2.73534548553041,41.8506388312702,9.51728742920383,20.0359250773554,85.1132381273353,0.105065534919428
2000-05-01,"Adriatic",0.0706726543383993,0.00816829346483687,20.028950339384,38.6483442887016,0.0767617482588932,10.0603537220258,1.95830560248831,11.8976409746253,163.78833538553,0.0014913195290044
2000-05-01,"Cyprus",0.038753418709107,0.00517137340319558,20.7337988347098,39.0659813258959,0.126474593799484,10.3443628826754,1.66636877452043,12.8173516729604,166.313892530358,0.000944159288737493
2000-05-01,"Lyon",0.204378945658851,0.0479035609651464,18.0907537260425,38.03750544009,0.439656357008027,8.81087894746171,4.29187235129127,13.0965290898862,132.258391670559,0.00874595364181154
2000-06-01,"Adriatic",0.056769839424753,0.00671539726458205,23.2207394531759,38.7544754691746,0.052680178534372,9.25952493531902,1.94508446652899,12.0075508200604,129.013610176418,0.00122605818814003
2000-06-01,"Cyprus",0.0335260930566943,0.00438733354490385,24.5943211399255,39.1925639276919,0.0672645996939144,9.53456044873128,1.65336699995066,11.907454241877,161.020428201427,0.000801013849947648
2000-06-01,"Lyon",0.10181532342578,0.0226152032967538,21.0316795862336,37.7573310188625,0.230242220998261,6.91543725127308,2.77313353479021,12.8112823652185,155.223008860712,0.00412895232939909
2000-07-01,"Adriatic",0.0559604317958741,0.00589456436160415,23.7926553251809,38.6778798310653,0.0610613710883813,7.50042958127651,1.91924359251859,12.4865481335184,122.590337670368,0.00107619528917221
2000-07-01,"Cyprus",0.0280268145392963,0.00545353454728009,26.9616642794575,39.3485346255095,0.0768543886467955,9.23657066475016,1.72504210562246,12.8346582081007,126.916088270104,0.00099567462989301
2000-07-01,"Lyon",0.104234803112997,0.0253963791365633,21.0982173449174,37.859024213708,0.249349198657984,8.33012381753759,3.24241101899535,16.743126205776,83.602923185929,0.00463672324401643
2000-08-01,"Adriatic",0.0726001448843947,0.0080350721159894,25.4494219980054,38.6730729807978,0.0737862684156584,6.3758125079008,1.91365382204885,12.0134599934454,104.324656610904,0.00146699674970272
2000-08-01,"Cyprus",0.0329776231981037,0.00612374996320251,27.4436385393038,39.3614009359609,0.112525775845538,10.8947263331855,2.1169282234008,15.5218142633853,70.884320963984,0.00111803866378915
2000-08-01,"Lyon",0.0934807061122666,0.0175391781529542,23.3186191062666,37.950686081596,0.146149576231415,6.53151501239135,2.07656692061397,13.9573474137679,102.841620403787,0.0032022011714916
2000-09-01,"Adriatic",0.0697662625437933,0.00956621364559347,22.8558770421253,38.7926022073497,0.0789771856438266,6.01114901817834,1.99861370433461,12.9160903433095,-11.2213802544967,0.00174654366786842
2000-09-01,"Cyprus",0.0276198462204549,0.00626617835203054,27.0185731633015,39.3710303928541,0.169318674163918,16.7218099262403,3.12408267933389,21.7806597170622,-18.1971975824107,0.00114404241091922
2000-09-01,"Lyon",0.0764538443461323,0.0203799027984336,22.3768423241981,38.1009085282035,0.146222622005272,8.39283690245255,2.72622700044023,20.1403406391973,-22.3804387216983,0.00372084416082158
2000-10-01,"Adriatic",0.0985067085090253,0.0192670598070972,20.440650468686,38.5703251050866,0.104909469148976,14.4423549900884,3.53327285253954,16.0436994718469,-26.6383093129034,0.00351766775771609
2000-10-01,"Cyprus",0.0332203887447192,0.00840198337995154,25.0555681286924,39.3451554671578,0.216440157510608,23.7622439595387,4.51726201035801,33.2953380087148,-103.324102982231,0.00153398527499432
2000-10-01,"Lyon",0.106290820465955,0.03793275587025,19.5385744173654,38.0700492858887,0.306477122332739,12.6573757521372,3.9379987405694,22.4707565307617,-129.06273468681,0.00692554201949081
2000-11-01,"Adriatic",0.114196767174007,0.0720730202014547,18.2442215588696,38.6465492248535,0.137660776644121,23.4872118833037,4.85131562462908,23.7031831326692,-103.647681526516,0.0131586729839541
2000-11-01,"Cyprus",0.0368025419201622,0.0231001755605554,22.7639167487052,39.2844004423722,0.263270307212561,33.3576677390894,6.17778806379928,42.7528990040655,-128.065027319867,0.00421749574561525
2000-11-01,"Lyon",0.182199410589664,0.0849065369603416,16.1733785252345,38.0833041978919,1.44256943881174,35.414062110598,8.00214861922093,32.8657646179199,-144.825084852136,0.0155017418576084
2000-12-01,"Adriatic",0.135788844909571,0.0505421811979118,16.4196378865494,38.6587740027386,0.48271489520318,40.7003187511278,7.06929222585655,41.0518710924231,-134.443460879119,0.00922769758253659
2000-12-01,"Cyprus",0.0617360563962697,0.0115646221074104,20.3311640255519,39.1788280321204,0.406876939399932,51.9448816050654,8.90248905823677,61.9340135325556,-181.980152295983,0.00211140146575054
2000-12-01,"Lyon",0.178209040882444,0.0503321878008666,14.8270941121395,38.0586866295856,16.5324633907956,320.335171672482,19.9151789524605,28.055596558944,-113.353283757749,0.00918935820904033
2001-01-01,"Adriatic",0.146630118026866,0.0322880578965302,14.7292578657769,38.670028520667,3.29988607964497,129.427380512826,13.0677214196548,81.7337225209112,-166.03134818699,0.00589496588265413
2001-01-01,"Cyprus",0.074857289744818,0.0519241119126089,18.5299755582399,39.0991142936375,1.0650297349252,79.3554076859992,12.3126579313513,83.3678389839504,-121.615306024966,0.00948000245765287
2001-01-01,"Lyon",0.24973072954607,0.147037246276184,13.7174531701986,37.9675332774287,22.3897434502333,429.587229867513,15.4213002859307,40.8914128179136,-143.087082572605,0.0268452055263028
2001-02-01,"Adriatic",0.149422841129518,0.0385378415017822,14.7757810612732,38.6554115958836,5.72237123378181,197.754051419586,12.4848762020292,118.526478643003,-125.945586163065,0.00703601503602829
2001-02-01,"Cyprus",0.0659902286089952,0.0112664686463231,18.047673548489,39.0429349152938,3.22303549689021,143.164192214129,13.6079008628831,111.551659957222,-104.786042254904,0.00205696634033862
2001-02-01,"Lyon",0.380467433837709,0.149732306341752,13.5244745883407,37.9430870387865,13.9799006368352,267.491448249168,10.474450652676,41.955401710842,-123.187313909116,0.0273372539235505
2001-03-01,"Adriatic",0.123948253118658,0.0288205727025879,15.2147944566841,38.63013640694,1.30781824668877,58.748312200011,3.20611356369592,36.2427764560865,40.0031095587689,0.00526189259647501
2001-03-01,"Cyprus",0.058008696819262,0.00796125555500999,18.3350765891564,39.0696273471998,0.932389258098963,48.4173513964128,3.48604443167919,35.0430818640667,66.0995095294455,0.00145351975118076
2001-03-01,"Lyon",0.524602990253537,0.262920445725429,13.928272093935,38.0403661313264,10.1496969709324,188.174119397688,8.32799699491274,28.093317695286,42.1287483547045,0.0480024863177101
2001-04-01,"Adriatic",0.0656444811069276,0.00946614782045331,15.717054487009,38.6429896147355,0.311352298075974,29.6878135892242,3.6460696557765,30.0690378935441,31.4400793987772,0.00172827423131355
2001-04-01,"Cyprus",0.0436524556531996,0.00637331178008348,19.1375955001199,39.0887945423955,0.282815082058564,22.3730956800493,3.30668183220357,21.9601793703826,76.8292631066364,0.00116360220932171
2001-04-01,"Lyon",0.303390087004187,0.153376133750494,14.3343044922669,38.0719541466754,2.66701029581924,45.6353294502359,9.71438406545859,34.3087022200875,30.4282532152922,0.028002522746025
2001-05-01,"Adriatic",0.0853977867384121,0.0124013749866063,18.5586872143523,38.5638306659201,0.0777464145610455,10.1388215849051,1.5487299990277,11.9028798393581,161.082968006963,0.00226417094141487
2001-05-01,"Cyprus",0.0390735216288612,0.0053019565835549,21.3312641953166,38.9994695912237,0.099860034094303,11.8372559971079,1.95965022423317,15.1556569804316,158.184354035751,0.000968000406575348
2001-05-01,"Lyon",0.188813759614455,0.100294940861053,17.0535607667695,37.9568289051885,0.397754241083881,8.18329822904446,3.00996535531965,12.8340563981429,137.10312553074,0.0183112671710818
2001-06-01,"Adriatic",0.0723047111783166,0.0187231852958654,20.9963489211774,38.649356842041,0.0423345003321237,9.88080037912361,2.0016983950091,12.3363700534986,174.793821251911,0.00341837031163151
2001-06-01,"Cyprus",0.0306695795317745,0.00519972309606299,24.1122103473774,39.1168793388035,0.0581214749351116,8.69201605892362,1.63891616773515,12.2229523866073,162.277351711107,0.000949335210831434
2001-06-01,"Lyon",0.12272643626256,0.0213815738582578,19.2459203668892,37.9980183476987,0.21011275078376,6.5005953469664,2.7496105141811,13.9016795780348,136.20684681768,0.00390372343904352
2001-07-01,"Adriatic",0.0637531848965288,0.00692770157638076,24.4825856108946,38.6978056534477,0.0581658704743791,8.44148679401563,2.12703485050691,12.0420580324919,140.461559129798,0.00126481947501595
2001-07-01,"Cyprus",0.0321493124455478,0.0339134079465267,26.3571258245579,39.1467019786005,0.0770236859643842,8.49930155525135,1.71986711543539,11.9353704867156,159.981293388035,0.00619171284472921
2001-07-01,"Lyon",0.0787983129287322,0.0135995822886155,22.4578456865327,38.1039770375127,0.145564931721228,6.31739252050793,2.21187125171741,14.3319646586543,132.403325619905,0.00248293266404081
2001-08-01,"Adriatic",0.0773665160144667,0.00904791505957686,26.0189631902614,38.7268059771994,0.0777552959917798,8.41851950351429,2.27807333770948,11.9179488472317,111.922136389691,0.00165191572550698
2001-08-01,"Cyprus",0.0338675954216985,0.00671064326009638,27.9752243999981,39.2965046426524,0.0915744021985617,8.07620114144396,1.69596628723613,12.4839099801105,106.161619435186,0.0012251902296416
2001-08-01,"Lyon",0.0837555021232184,0.0182349423716192,24.1865028587977,38.168934200121,0.0931123326935705,5.40078765548245,1.75426521125498,13.9515721279642,99.5305116072945,0.00332922975724753
2001-09-01,"Adriatic",0.0627466668605936,0.00939358355431457,22.4345880395381,38.7324155724567,0.0904784775799207,10.4455463330265,2.9720190556153,15.7483093012934,-28.2264951001043,0.00171502586950255
2001-09-01,"Cyprus",0.0264440237893455,0.00807801025909581,27.0946387202348,39.3576554008152,0.13380873184968,10.7681680203386,2.50224237383426,18.1567214468251,28.7388432544211,0.00147483614622164
2001-09-01,"Lyon",0.116547714220064,0.0474437188192791,20.635640608731,38.1762484674868,0.17929677676501,7.79923662751744,3.38593055169839,24.762197992076,-77.9707671455715,0.00866199833641718
2001-10-01,"Adriatic",0.0813601489643254,0.0152962614685333,21.2190931451923,38.6597814145296,0.0961117595581434,13.452308381499,3.41846919766528,15.8128104002579,-3.33069638583971,0.0027927024839376
2001-10-01,"Cyprus",0.032109922245211,0.00708584411681261,25.5707568290884,39.2308372829271,0.191386567594198,15.6811368127401,3.75274450206576,28.4944167759108,-29.0919871122941,0.00129369222058118
2001-10-01,"Lyon",0.104100975561257,0.0234061792806363,20.8445932112731,37.9972248906675,0.125404585469761,7.88070323021065,2.22994692226439,16.969562696374,-5.91955493260985,0.00427336412567151
2001-11-01,"Adriatic",0.123640742327995,0.0353657807429454,17.7898106733662,38.60067815366,0.237128527150324,32.4343263151146,7.14663925283982,33.3469595701798,-210.426987357762,0.00645687862556434
2001-11-01,"Cyprus",0.0418374037358648,0.0101155182652623,23.001062634448,39.200390027917,0.277682333677613,26.7469082058941,6.50930593144466,46.3784909455673,-155.302491561226,0.0018468325115799
2001-11-01,"Lyon",0.212015945542744,0.0707807886551663,17.5002098795931,37.7653070532757,0.474825187137312,15.6087277994715,4.73777563540381,27.0918084849482,-337.644600246264,0.0129227448614801
2001-12-01,"Adriatic",0.121264110993638,0.039020555538696,14.6185495522201,38.6646061772886,5.46815451143287,198.964321965757,18.1467141219279,126.157230543054,-279.668502144192,0.00712414615830898
2001-12-01,"Cyprus",0.0658897014097433,0.0126183219759479,19.5928725578256,39.005938820217,0.592401298829874,50.0249574729761,9.81102424938872,67.554352801779,-203.447822239088,0.00230377986136328
2001-12-01,"Lyon",0.234984086962566,0.120761420342079,14.166469716417,37.9147191254989,3.46274197574825,66.0649021127048,11.5695215975179,37.296189100846,-231.639598017154,0.02204791799924
2002-01-01,"Adriatic",0.107888864224249,0.0272334354544491,14.3183852987833,38.697797526484,14.1139530758613,447.876983883824,19.0357462087639,254.130585380222,-206.316377059273,0.00497212230558758
2002-01-01,"Cyprus",0.0725797052911103,0.0557189454738785,18.07042367019,39.0712348274563,2.77591799044654,118.341045978164,14.1028115411337,98.9630558179772,-194.945792820143,0.0101728411054812
2002-01-01,"Lyon",0.195865825401372,0.126145107988285,13.2888928082607,37.8879261846128,22.557043872168,430.849159125344,21.7372568068297,33.700089081474,-108.946740523629,0.0230308403880363
2002-02-01,"Adriatic",0.144286096319255,0.0415597946781596,14.4159057230567,38.7001599850862,12.5902892421828,401.281080404289,14.3272855215864,223.375034498132,-58.8869330364725,0.00758774567683706
2002-02-01,"Cyprus",0.0711827481805942,0.012352351578419,17.6595700747736,39.0775105020274,1.74148213007049,78.4562014127273,6.56710355809145,69.5891431725543,-48.3809212394383,0.00225522053257821
2002-02-01,"Lyon",0.33971135467432,0.231158211853538,13.1558133601566,37.9400964819867,21.7953831514023,419.666520686591,11.341760470421,46.7251306616742,-89.9044119793436,0.0422035223282469
2002-03-01,"Adriatic",0.150495607542073,0.0429367936341174,14.4885912180684,38.7093653471574,4.34379199465273,153.985826861717,5.41915803087559,79.5881208336872,-1.88751022566272,0.00783915014011677
2002-03-01,"Cyprus",0.0570781192809163,0.00833538129941722,17.6494948870289,39.0410622306492,0.823965761521814,46.0982873624574,4.09243096430946,42.7548508022142,15.1973031914752,0.00152182545436584
2002-03-01,"Lyon",1.23237044910496,1.09341566726905,13.4821948012741,38.0184662860373,2.05358956621815,33.3229013273531,5.59612301797632,21.4028835296631,29.4994555763576,0.199629475230941
2002-04-01,"Adriatic",0.112925325181301,0.0194682633885954,15.3492437842422,38.6923317287279,0.521662437986479,32.2686237817696,2.02623916237722,21.3962702543839,83.101632491402,0.00355440233779522
2002-04-01,"Cyprus",0.0547881786523867,0.00775378418596236,17.9399953422162,39.0466968702233,0.489302223030696,28.5883204094178,3.34718193178592,27.5396070894988,83.9543330980384,0.00141564083489281
2002-04-01,"Lyon",0.558583921323852,0.389145428652036,14.3465559539814,37.7583591627038,1.19608623364021,17.2204398802413,6.45174695954206,19.3705675705619,60.1084506822669,0.0710479098075791
2002-05-01,"Adriatic",0.0771454492976846,0.0118596385390214,18.6134578156211,38.555745166281,0.0858950260658509,14.5357919040876,2.05478163929325,12.0783955947213,148.706123683764,0.00216526385055988
2002-05-01,"Cyprus",0.0369599920896819,0.00568543357584308,21.1262018730303,39.1063297105872,0.0974773956578936,9.6523239517933,1.49910988293884,12.0781206462694,161.666811072308,0.00103801340622884
2002-05-01,"Lyon",0.254162495882619,0.075679725034766,16.5661347908222,37.7535173167353,0.409738750674098,8.61623565461099,3.73915022082049,17.8884492127792,139.768703958263,0.0138171641824433
2002-06-01,"Adriatic",0.0631987225091582,0.00742067574438576,22.3704873946182,38.4571156709091,0.0496425806312811,17.0283605251388,2.4858335991622,11.9463403950567,181.51514733356,0.00135482383237717
2002-06-01,"Cyprus",0.0315182664336689,0.00516672262714993,24.5140330530774,39.2168497831925,0.0646196520396126,8.99752480952185,1.63203842292887,11.9022860734359,167.544767296833,0.000943310177087457
2002-06-01,"Lyon",0.177101709038913,0.0563512400242059,20.4467916850769,37.6281484520954,0.167204475245088,5.43309986568804,2.23425337587728,13.9974577530571,131.084293531335,0.0102882817682152
2002-07-01,"Adriatic",0.0645140288458961,0.00565456724265332,25.3374573637464,38.5772015115489,0.0646499425261153,15.3229319040954,2.55899647950184,11.9578237118928,125.248608133067,0.001032378010577
2002-07-01,"Cyprus",0.0416811835981584,0.00803346144140734,27.4749472632488,39.321405161982,0.0874166506816174,8.59142654108866,1.65679982997519,11.9558977873429,143.678848930027,0.00146670268210226
2002-07-01,"Lyon",0.115291783640908,0.0168933974214433,21.6027919422037,37.6776210950769,0.115815118124219,4.25696560205269,1.82582356821612,15.1060750795447,94.9032224572223,0.00308429828020803
2002-08-01,"Adriatic",0.0747546712891334,0.00776946856796675,25.4982265329257,38.4338223001231,0.0761911069363238,15.4193051982774,2.7435316671967,12.1630614736806,94.001072095788,0.00141850439816758
2002-08-01,"Cyprus",0.0300284891273138,0.00619591496263849,28.1440358574437,39.4023021200429,0.123563936547093,11.7560358155653,2.14146513479193,15.5485127075859,77.2857002590014,0.00113121412980696
2002-08-01,"Lyon",0.0851320107946969,0.0163921712743594,22.1902547309028,37.8157585807469,0.126304736448934,4.49447407569236,2.02301003441693,17.050698073014,37.0088039481122,0.00299278732448495
2002-09-01,"Adriatic",0.0827596442039776,0.00933680838786608,23.8697218948103,38.4242246876592,0.0778101402161856,18.8210551163896,2.97876744967675,12.7242433299189,-22.4432169872782,0.00170466018971257
2002-09-01,"Cyprus",0.026044940995812,0.00548751124014594,27.5274641953249,39.5147448000701,0.183538369538653,16.9871109365741,3.33119583805928,22.3379026495892,4.93731134919369,0.00100187789693036
2002-09-01,"Lyon",0.0946142299406955,0.0306839630382534,21.552278989802,37.7499258621879,0.157724228087242,6.64695999212211,2.31937807832188,18.1627644248631,-26.1664868334065,0.00560209956990205
2002-10-01,"Adriatic",0.0992387380161945,0.0175804890731062,20.1491182729862,38.5482701840608,0.0852872593247372,19.8105785893828,3.47430540874542,15.0992430396702,-29.9624010168988,0.00320974347910445
2002-10-01,"Cyprus",0.0294975035098716,0.00490012646617823,26.1431564007818,39.5096687648607,0.251022716748241,26.4863710818083,4.87777369414476,35.4557315992272,-88.8652436629586,0.000894636600051297
2002-10-01,"Lyon",0.14463518326709,0.0978944292577779,18.2700492264209,37.8650516012441,0.516405860564208,13.2789528455536,3.44352223832576,22.8612744704537,-50.7035608706267,0.0178729957195262
2002-11-01,"Adriatic",0.116167007506512,0.0249598520628223,17.3036001579181,38.570148633874,0.191829988166042,32.2074423477113,5.762271519235,22.9872366863748,-94.6463642949643,0.00455702466893321
2002-11-01,"Cyprus",0.0342746537716382,0.00525129290938325,23.7833719429085,39.4482270945673,0.322367817952187,37.8599073774197,6.69875460987055,49.6707068733547,-194.364465464716,0.000958750527512046
2002-11-01,"Lyon",0.177091621459558,0.0693581705703292,15.9760218044996,37.9894976408585,0.851550738279671,20.2813689731245,5.52919103157318,31.5934985616933,-127.470437754755,0.0126630115228868
2002-12-01,"Adriatic",0.130065218934158,0.0198336508750551,15.5864442674281,38.5161170959473,0.872677481339383,68.3848045032486,10.0764814827282,43.1948698292608,-182.857281892196,0.00362111266064992
2002-12-01,"Cyprus",0.0508864340390759,0.00706744506338036,20.5443576585313,39.4068165654721,0.482005226026185,54.8055249378226,9.13997929308049,66.4553929204526,-275.997571862262,0.00129033302838065
2002-12-01,"Lyon",0.323072131248476,0.155503200831744,14.10163572428,37.7945812059485,2.25715196617159,43.7227686826133,7.24564918588375,24.5914463374926,-141.272859988005,0.0283908702866008
2003-01-01,"Adriatic",0.134498646523356,0.0243550270764533,14.7993100069518,38.6096997468368,3.3614363258064,143.694268328399,12.4343684332173,80.2724970941958,-168.525535251783,0.00444659923947419
